Timestamp,SensorA_Voltage,SensorB_Pressure,Temperature_C
2025-04-24 09:00:37,3.872890293650684,56.78804816492112,25.658130617695726
2025-04-24 09:00:38,3.5098073939808,54.118556918692924,25.465156807966785
2025-04-24 09:00:39,5.778275388162182,59.150221365803446,24.512610251908537
2025-04-24 09:00:40,1.7388329650701437,54.70390230401153,23.4727056297754
2025-04-24 09:00:41,5.600167103496382,54.81348368321548,25.327898491162063
2025-04-24 09:00:42,2.869367321023186,53.34122339473654,24.820468253798186
2025-04-24 09:00:43,3.769199057777379,56.418557916514246,25.477290951100063
2025-04-24 09:00:44,4.716448903477972,56.00174110734946,25.236292208869845
2025-04-24 09:00:45,3.8896807831662965,54.7564782354952,25.257896235707427
2025-04-24 09:00:46,1.9830050564177562,58.616001285738,24.540016042478097
2025-04-24 09:00:47,2.143663197454485,60.21933769130503,24.751569788858834
2025-04-24 09:00:48,2.304517188834057,60.13069514258228,25.410386238300685
2025-04-24 09:00:49,5.866475702669498,54.27668213581815,24.738507123938383
2025-04-24 09:00:50,1.9984745580866783,51.498153533794145,25.10319762207302
2025-04-24 09:00:51,5.7625864272494365,53.34453052762979,24.528439665003663
2025-04-24 09:00:52,5.196884422210685,55.22807183027764,25.53898006717439
2025-04-24 09:00:53,1.6619395573967675,54.27607951848479,24.380509481663005
2025-04-24 09:00:54,3.432613394336639,53.05925036645265,24.333447223275595
2025-04-24 09:00:55,4.9743301362138475,49.77831678939728,25.57958541093065
2025-04-24 09:00:56,5.713418940313286,53.19665283584792,24.658059644266984
2025-04-24 09:00:57,3.4725593205299976,54.85610114321944,24.202040791779478
2025-04-24 09:00:58,4.321070150310058,49.33556372889722,24.455223409787376
2025-04-24 09:00:59,2.465329496764314,56.78921907126347,24.62231088127835
2025-04-24 09:01:00,2.3063043132012693,50.333546016297596,25.809468256580868
2025-04-24 09:01:01,5.8220969090641885,52.27437444629674,24.94754398315315
2025-04-24 09:01:02,2.720932611713812,56.425137906620805,24.216222507102298
2025-04-24 09:01:03,3.331431240023187,53.32453112739452,25.754850775609984
2025-04-24 09:01:04,5.029141291143123,49.645436333169464,25.41793736473493
2025-04-24 09:01:05,3.3319564347064405,52.63675382361988,24.749215363950288
2025-04-24 09:01:06,2.612455856060108,50.286305660552586,25.452061142792854
2025-04-24 09:01:07,5.838940937404298,49.14742939451055,24.595100444310038
2025-04-24 09:01:08,2.838705113681865,51.49054110398984,24.932756796517996
2025-04-24 09:01:09,5.2670783171574564,52.62364644344251,25.183898010963887
2025-04-24 09:01:10,5.060828706890689,50.744133412338485,23.797327681750392
2025-04-24 09:01:11,2.6982331127650783,52.573706594202136,24.979030398096985
2025-04-24 09:01:12,5.949850846101903,50.55719552213905,24.541021988967408
2025-04-24 09:01:13,2.989562290262014,49.70662876918283,25.314624916772285
2025-04-24 09:01:14,5.175240121642429,53.23559978160125,25.411579314620443
2025-04-24 09:01:15,3.6832214607357203,49.6671378801902,24.65478404480511
2025-04-24 09:01:16,6.15510303203703,48.09019011965694,25.117941620839517
2025-04-24 09:01:17,5.050909473158708,46.20073294685942,25.546592139644538
2025-04-24 09:01:18,4.748762544555093,52.86858987550828,25.75729105164879
2025-04-24 09:01:19,4.991051199531467,47.81873493987351,24.708337340920668
2025-04-24 09:01:20,4.755241017163806,50.16946664116407,24.54412550545404
2025-04-24 09:01:21,2.796639856272021,52.76734960818673,25.345754457068384
2025-04-24 09:01:22,3.812173514080432,46.70185626893166,24.188600322012864
2025-04-24 09:01:23,5.958793158450385,47.38832199402068,24.951606016651745
2025-04-24 09:01:24,4.053397164581762,51.98564766623494,25.933653082914418
2025-04-24 09:01:25,2.4841843335366276,48.55657764606035,25.51278688646375
2025-04-24 09:01:26,5.5962405156641,53.97001569231255,25.444394403081326
2025-04-24 09:01:27,2.8244027036275376,49.02629400925075,24.80987492659186
2025-04-24 09:01:28,3.19627425859866,48.010623061685216,24.499952104693584
2025-04-24 09:01:29,4.962808262314875,47.20489484390909,24.963275239469674
2025-04-24 09:01:30,6.635384027489595,50.05752271891989,24.69574013561877
2025-04-24 09:01:31,2.288532961709393,49.291565429607665,25.728531127625253
2025-04-24 09:01:32,4.816263932376398,48.851929112536794,24.917496801293602
2025-04-24 09:01:33,3.997428119058792,49.38858222974493,25.056110972708243
2025-04-24 09:01:34,5.900265220211082,57.41407032496144,26.061870744895533
2025-04-24 09:01:35,5.615623622678225,53.34145048338778,24.967954982707425
2025-04-24 09:01:36,3.4894460468885855,56.13043561701012,25.438398104275212
2025-04-24 09:01:37,6.741879520874225,50.56809824079453,24.2640952222919
2025-04-24 09:01:38,4.552350097153252,51.57964709385768,24.628722554399
2025-04-24 09:01:39,4.240848393707356,51.107264106153835,25.255115143276356
